time,key,value,table
2020-07-16T09:20:21Z,RLS de Papineau,54,rls
2020-07-16T09:20:21Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-16T09:20:21Z,RLS du Pontiac,5,rls
2020-07-16T09:20:21Z,Saint-André-Avellin,7,areas
2020-07-16T09:20:21Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-16T09:20:21Z,Thurso,5,areas
2020-07-16T09:20:21Z,To be determined,13,areas
2020-07-16T09:20:21Z,To be determined,0,rls
2020-07-16T09:20:21Z,Total cases,628,areas
2020-07-16T09:20:21Z,Val-des-Monts,9,areas
2020-07-16T23:01:17Z,Active cases,59,cases
2020-07-16T23:01:17Z,Average screening test per day,188,cases
2020-07-16T23:01:17Z,Blue Sea,5,areas
2020-07-16T23:01:17Z,Cantley,12,areas
2020-07-16T23:01:17Z,Cumulative cases,629,cases
2020-07-16T23:01:17Z,Deaths,33,cases
2020-07-16T23:01:17Z,Fassett,5,areas
2020-07-16T23:01:17Z,Gatineau,565,areas
2020-07-16T23:01:17Z,Healed/resolved cases,537,cases
2020-07-16T23:01:17Z,L'Ange-Gardien,10,areas
2020-07-16T23:01:17Z,La Pêche,5,areas
2020-07-16T23:01:17Z,Lac-des-Plages,5,areas
2020-07-16T23:01:17Z,Maniwaki,5,areas
2020-07-16T23:01:17Z,Montebello,5,areas
2020-07-16T23:01:17Z,MRC du Pontiac,5,areas
2020-07-16T23:01:17Z,Papineauville,5,areas
2020-07-16T23:01:17Z,Plaisance,5,areas
2020-07-16T23:01:17Z,Ripon,5,areas
2020-07-16T23:01:17Z,RLS de Gatineau,542,rls
2020-07-16T23:01:17Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-16T23:01:17Z,RLS de Papineau,55,rls
2020-07-16T23:01:17Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-16T23:01:17Z,RLS du Pontiac,5,rls
2020-07-16T23:01:17Z,Saint-André-Avellin,7,areas
2020-07-16T23:01:17Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-16T23:01:17Z,Thurso,5,areas
2020-07-16T23:01:17Z,To be determined,0,areas
2020-07-16T23:01:17Z,To be determined,0,rls
2020-07-16T23:01:17Z,Total cases,629,areas
2020-07-16T23:01:17Z,Val-des-Monts,10,areas
2020-07-18T06:36:02Z,Active cases,59,cases
2020-07-18T06:36:02Z,Average screening test per day,186,cases
2020-07-18T06:36:02Z,Blue Sea,5,areas
2020-07-18T06:36:02Z,Cantley,12,areas
2020-07-18T06:36:02Z,Cumulative cases,629,cases
2020-07-18T06:36:02Z,Deaths,33,cases
2020-07-18T06:36:02Z,Fassett,5,areas
2020-07-18T06:36:02Z,Gatineau,565,areas
2020-07-18T06:36:02Z,Healed/resolved cases,537,cases
2020-07-18T06:36:02Z,L'Ange-Gardien,10,areas
2020-07-18T06:36:02Z,La Pêche,5,areas
2020-07-18T06:36:02Z,Lac-des-Plages,5,areas
2020-07-18T06:36:02Z,Maniwaki,5,areas
2020-07-18T06:36:02Z,Montebello,5,areas
2020-07-18T06:36:02Z,MRC du Pontiac,5,areas
2020-07-18T06:36:02Z,Papineauville,5,areas
2020-07-18T06:36:02Z,Plaisance,5,areas
2020-07-18T06:36:02Z,Ripon,5,areas
2020-07-18T06:36:02Z,RLS de Gatineau,542,rls
2020-07-18T06:36:02Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-18T06:36:02Z,RLS de Papineau,55,rls
2020-07-18T06:36:02Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-18T06:36:02Z,RLS du Pontiac,5,rls
2020-07-18T06:36:02Z,Saint-André-Avellin,7,areas
2020-07-18T06:36:02Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-18T06:36:02Z,Thurso,5,areas
2020-07-18T06:36:02Z,To be determined,0,areas
2020-07-18T06:36:02Z,To be determined,0,rls
2020-07-18T06:36:02Z,Total cases,629,areas
2020-07-18T06:36:02Z,Val-des-Monts,10,areas
2020-07-19T01:16:30Z,Active cases,60,cases
2020-07-19T01:16:30Z,Average screening test per day,186,cases
2020-07-19T01:16:30Z,Blue Sea,5,areas
2020-07-19T01:16:30Z,Cantley,12,areas
2020-07-19T01:16:30Z,Cumulative cases,632,cases
2020-07-19T01:16:30Z,Deaths,33,cases
2020-07-19T01:16:30Z,Fassett,5,areas
2020-07-19T01:16:30Z,Gatineau,565,areas
2020-07-19T01:16:30Z,Healed/resolved cases,539,cases
2020-07-19T01:16:30Z,L'Ange-Gardien,10,areas
2020-07-19T01:16:30Z,La Pêche,5,areas
2020-07-19T01:16:30Z,Lac-des-Plages,5,areas
2020-07-19T01:16:30Z,Maniwaki,5,areas
2020-07-19T01:16:30Z,Montebello,5,areas
2020-07-19T01:16:30Z,MRC du Pontiac,5,areas
2020-07-19T01:16:30Z,Papineauville,5,areas
2020-07-19T01:16:30Z,Plaisance,5,areas
2020-07-19T01:16:30Z,Ripon,5,areas
2020-07-19T01:16:30Z,RLS de Gatineau,542,rls
2020-07-19T01:16:30Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-19T01:16:30Z,RLS de Papineau,55,rls
2020-07-19T01:16:30Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-19T01:16:30Z,RLS du Pontiac,5,rls
2020-07-19T01:16:30Z,Saint-André-Avellin,7,areas
2020-07-19T01:16:30Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-19T01:16:30Z,Thurso,5,areas
2020-07-19T01:16:30Z,To be determined,0,areas
2020-07-19T01:16:30Z,To be determined,0,rls
2020-07-19T01:16:30Z,Total cases,629,areas
2020-07-19T01:16:30Z,Val-des-Monts,10,areas
2020-07-20T01:34:20Z,Active cases,61,cases
2020-07-20T01:34:20Z,Average screening test per day,186,cases
2020-07-20T01:34:20Z,Blue Sea,5,areas
2020-07-20T01:34:20Z,Cantley,12,areas
2020-07-20T01:34:20Z,Cumulative cases,633,cases
2020-07-20T01:34:20Z,Deaths,33,cases
2020-07-20T01:34:20Z,Fassett,5,areas
2020-07-20T01:34:20Z,Gatineau,565,areas
2020-07-20T01:34:20Z,Healed/resolved cases,539,cases
2020-07-20T01:34:20Z,L'Ange-Gardien,10,areas
2020-07-20T01:34:20Z,La Pêche,5,areas
2020-07-20T01:34:20Z,Lac-des-Plages,5,areas
2020-07-20T01:34:20Z,Maniwaki,5,areas
2020-07-20T01:34:20Z,Montebello,5,areas
2020-07-20T01:34:20Z,MRC du Pontiac,5,areas
2020-07-20T01:34:20Z,Papineauville,5,areas
2020-07-20T01:34:20Z,Plaisance,5,areas
2020-07-20T01:34:20Z,Ripon,5,areas
2020-07-20T01:34:20Z,RLS de Gatineau,546,rls
2020-07-20T01:34:20Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-20T01:34:20Z,RLS de Papineau,55,rls
2020-07-20T01:34:20Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-20T01:34:20Z,RLS du Pontiac,5,rls
2020-07-20T01:34:20Z,Saint-André-Avellin,7,areas
2020-07-20T01:34:20Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-20T01:34:20Z,Thurso,5,areas
2020-07-20T01:34:20Z,To be determined,4,areas
2020-07-20T01:34:20Z,To be determined,0,rls
2020-07-20T01:34:20Z,Total cases,633,areas
2020-07-20T01:34:20Z,Val-des-Monts,10,areas
2020-07-20T23:27:45Z,Active cases,64,cases
2020-07-20T23:27:45Z,Average screening test per day,196,cases
2020-07-20T23:27:45Z,Blue Sea,5,areas
2020-07-20T23:27:45Z,Cantley,12,areas
2020-07-20T23:27:45Z,Cumulative cases,636,cases
2020-07-20T23:27:45Z,Deaths,33,cases
2020-07-20T23:27:45Z,Fassett,5,areas
2020-07-20T23:27:45Z,Gatineau,565,areas
2020-07-20T23:27:45Z,Healed/resolved cases,539,cases
2020-07-20T23:27:45Z,L'Ange-Gardien,10,areas
2020-07-20T23:27:45Z,La Pêche,5,areas
2020-07-20T23:27:45Z,Lac-des-Plages,5,areas
2020-07-20T23:27:45Z,Maniwaki,5,areas
2020-07-20T23:27:45Z,Montebello,5,areas
2020-07-20T23:27:45Z,MRC du Pontiac,5,areas
2020-07-20T23:27:45Z,Papineauville,5,areas
2020-07-20T23:27:45Z,Plaisance,5,areas
2020-07-20T23:27:45Z,Ripon,5,areas
2020-07-20T23:27:45Z,RLS de Gatineau,549,rls
2020-07-20T23:27:45Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-20T23:27:45Z,RLS de Papineau,55,rls
2020-07-20T23:27:45Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-20T23:27:45Z,RLS du Pontiac,5,rls
2020-07-20T23:27:45Z,Saint-André-Avellin,7,areas
2020-07-20T23:27:45Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-20T23:27:45Z,Thurso,5,areas
2020-07-20T23:27:45Z,To be determined,7,areas
2020-07-20T23:27:45Z,To be determined,0,rls
2020-07-20T23:27:45Z,Total cases,636,areas
2020-07-20T23:27:45Z,Val-des-Monts,10,areas
2020-07-21T22:11:31Z,Active cases,43,cases
2020-07-21T22:11:31Z,Average screening test per day,188,cases
2020-07-21T22:11:31Z,Blue Sea,5,areas
2020-07-21T22:11:31Z,Cantley,12,areas
2020-07-21T22:11:31Z,Cumulative cases,638,cases
2020-07-21T22:11:31Z,Deaths,33,cases
2020-07-21T22:11:31Z,Fassett,5,areas
2020-07-21T22:11:31Z,Gatineau,565,areas
2020-07-21T22:11:31Z,Healed/resolved cases,562,cases
2020-07-21T22:11:31Z,L'Ange-Gardien,10,areas
2020-07-21T22:11:31Z,La Pêche,5,areas
2020-07-21T22:11:31Z,Lac-des-Plages,5,areas
2020-07-21T22:11:31Z,Maniwaki,5,areas
2020-07-21T22:11:31Z,Montebello,5,areas
2020-07-21T22:11:31Z,MRC du Pontiac,5,areas
2020-07-21T22:11:31Z,Papineauville,5,areas
2020-07-21T22:11:31Z,Plaisance,5,areas
2020-07-21T22:11:31Z,Ripon,5,areas
2020-07-21T22:11:31Z,RLS de Gatineau,551,rls
2020-07-21T22:11:31Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-21T22:11:31Z,RLS de Papineau,55,rls
2020-07-21T22:11:31Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-21T22:11:31Z,RLS du Pontiac,5,rls
2020-07-21T22:11:31Z,Saint-André-Avellin,7,areas
2020-07-21T22:11:31Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-21T22:11:31Z,Thurso,5,areas
2020-07-21T22:11:31Z,To be determined,9,areas
2020-07-21T22:11:31Z,To be determined,0,rls
2020-07-21T22:11:31Z,Total cases,638,areas
2020-07-21T22:11:31Z,Val-des-Monts,10,areas
2020-07-22T23:33:25Z,Active cases,48,cases
2020-07-22T23:33:25Z,Average screening test per day,196,cases
2020-07-22T23:33:25Z,Blue Sea,5,areas
2020-07-22T23:33:25Z,Cantley,12,areas
2020-07-22T23:33:25Z,Cumulative cases,643,cases
2020-07-22T23:33:25Z,Deaths,33,cases
2020-07-22T23:33:25Z,Fassett,5,areas
2020-07-22T23:33:25Z,Gatineau,565,areas
2020-07-22T23:33:25Z,Healed/resolved cases,562,cases
2020-07-22T23:33:25Z,L'Ange-Gardien,10,areas
2020-07-22T23:33:25Z,La Pêche,5,areas
2020-07-22T23:33:25Z,Lac-des-Plages,5,areas
2020-07-22T23:33:25Z,Maniwaki,5,areas
2020-07-22T23:33:25Z,Montebello,5,areas
2020-07-22T23:33:25Z,MRC du Pontiac,5,areas
2020-07-22T23:33:25Z,Papineauville,5,areas
2020-07-22T23:33:25Z,Plaisance,5,areas
2020-07-22T23:33:25Z,Ripon,5,areas
2020-07-22T23:33:25Z,RLS de Gatineau,556,rls
2020-07-22T23:33:25Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-22T23:33:25Z,RLS de Papineau,55,rls
2020-07-22T23:33:25Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-22T23:33:25Z,RLS du Pontiac,5,rls
2020-07-22T23:33:25Z,Saint-André-Avellin,7,areas
2020-07-22T23:33:25Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-22T23:33:25Z,Thurso,5,areas
2020-07-22T23:33:25Z,To be determined,14,areas
2020-07-22T23:33:25Z,To be determined,0,rls
2020-07-22T23:33:25Z,Total cases,643,areas
2020-07-22T23:33:25Z,Val-des-Monts,10,areas
2020-07-23T22:06:57Z,Active cases,48,cases
2020-07-23T22:06:57Z,Average screening test per day,196,cases
2020-07-23T22:06:57Z,Blue Sea,5,areas
2020-07-23T22:06:57Z,Cantley,12,areas
2020-07-23T22:06:57Z,Cumulative cases,643,cases
2020-07-23T22:06:57Z,Deaths,33,cases
2020-07-23T22:06:57Z,Fassett,5,areas
2020-07-23T22:06:57Z,Gatineau,565,areas
2020-07-23T22:06:57Z,Healed/resolved cases,562,cases
2020-07-23T22:06:57Z,L'Ange-Gardien,10,areas
2020-07-23T22:06:57Z,La Pêche,5,areas
2020-07-23T22:06:57Z,Lac-des-Plages,5,areas
2020-07-23T22:06:57Z,Maniwaki,5,areas
2020-07-23T22:06:57Z,Montebello,5,areas
2020-07-23T22:06:57Z,MRC du Pontiac,5,areas
2020-07-23T22:06:57Z,Papineauville,5,areas
2020-07-23T22:06:57Z,Plaisance,5,areas
2020-07-23T22:06:57Z,Ripon,5,areas
2020-07-23T22:06:57Z,RLS de Gatineau,556,rls
2020-07-23T22:06:57Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-23T22:06:57Z,RLS de Papineau,55,rls
2020-07-23T22:06:57Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-23T22:06:57Z,RLS du Pontiac,5,rls
2020-07-23T22:06:57Z,Saint-André-Avellin,7,areas
2020-07-23T22:06:57Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-23T22:06:57Z,Thurso,5,areas
2020-07-23T22:06:57Z,To be determined,14,areas
2020-07-23T22:06:57Z,To be determined,0,rls
2020-07-23T22:06:57Z,Total cases,643,areas
2020-07-23T22:06:57Z,Val-des-Monts,10,areas
2020-07-24T03:39:26Z,Active cases,35,cases
2020-07-24T03:39:26Z,Average screening test per day,210,cases
2020-07-24T03:39:26Z,Blue Sea,5,areas
2020-07-24T03:39:26Z,Cantley,12,areas
2020-07-24T03:39:26Z,Cumulative cases,646,cases
2020-07-24T03:39:26Z,Deaths,33,cases
2020-07-24T03:39:26Z,Fassett,5,areas
2020-07-24T03:39:26Z,Gatineau,582,areas
2020-07-24T03:39:26Z,Healed/resolved cases,578,cases
2020-07-24T03:39:26Z,L'Ange-Gardien,10,areas
2020-07-24T03:39:26Z,La Pêche,5,areas
2020-07-24T03:39:26Z,Lac-des-Plages,5,areas
2020-07-24T03:39:26Z,Maniwaki,5,areas
2020-07-24T03:39:26Z,Montebello,5,areas
2020-07-24T03:39:26Z,MRC du Pontiac,5,areas
2020-07-24T03:39:26Z,Papineauville,5,areas
2020-07-24T03:39:26Z,Plaisance,5,areas
2020-07-24T03:39:26Z,Ripon,5,areas
2020-07-24T03:39:26Z,RLS de Gatineau,559,rls
2020-07-24T03:39:26Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-24T03:39:26Z,RLS de Papineau,55,rls
2020-07-24T03:39:26Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-24T03:39:26Z,RLS du Pontiac,5,rls
2020-07-24T03:39:26Z,Saint-André-Avellin,7,areas
2020-07-24T03:39:26Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-24T03:39:26Z,Thurso,5,areas
2020-07-24T03:39:26Z,To be determined,0,areas
2020-07-24T03:39:26Z,To be determined,0,rls
2020-07-24T03:39:26Z,Total cases,646,areas
2020-07-24T03:39:26Z,Val-des-Monts,10,areas
2020-07-25T00:08:41Z,Active cases,40,cases
2020-07-25T00:08:41Z,Average screening test per day,224,cases
2020-07-25T00:08:41Z,Blue Sea,5,areas
2020-07-25T00:08:41Z,Cantley,12,areas
2020-07-25T00:08:41Z,Cumulative cases,651,cases
2020-07-25T00:08:41Z,Deaths,33,cases
2020-07-25T00:08:41Z,Fassett,5,areas
2020-07-25T00:08:41Z,Gatineau,582,areas
2020-07-25T00:08:41Z,Healed/resolved cases,578,cases
2020-07-25T00:08:41Z,L'Ange-Gardien,10,areas
2020-07-25T00:08:41Z,La Pêche,5,areas
2020-07-25T00:08:41Z,Lac-des-Plages,5,areas
2020-07-25T00:08:41Z,Maniwaki,5,areas
2020-07-25T00:08:41Z,Montebello,5,areas
2020-07-25T00:08:41Z,MRC du Pontiac,5,areas
2020-07-25T00:08:41Z,Papineauville,5,areas
2020-07-25T00:08:41Z,Plaisance,5,areas
2020-07-25T00:08:41Z,Ripon,5,areas
2020-07-25T00:08:41Z,RLS de Gatineau,564,rls
2020-07-25T00:08:41Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-25T00:08:41Z,RLS de Papineau,55,rls
2020-07-25T00:08:41Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-25T00:08:41Z,RLS du Pontiac,5,rls
2020-07-25T00:08:41Z,Saint-André-Avellin,7,areas
2020-07-25T00:08:41Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-25T00:08:41Z,Thurso,5,areas
2020-07-25T00:08:41Z,To be determined,5,areas
2020-07-25T00:08:41Z,To be determined,0,rls
2020-07-25T00:08:41Z,Total cases,651,areas
2020-07-25T00:08:41Z,Val-des-Monts,10,areas
2020-07-25T00:55:59Z,Active cases,40,cases
2020-07-25T00:55:59Z,Average screening test per day,224,cases
2020-07-25T00:55:59Z,Blue Sea,5,areas
2020-07-25T00:55:59Z,Cantley,12,areas
2020-07-25T00:55:59Z,Cumulative cases,651,cases
2020-07-25T00:55:59Z,Deaths,33,cases
2020-07-25T00:55:59Z,Fassett,5,areas
2020-07-25T00:55:59Z,Gatineau,582,areas
2020-07-25T00:55:59Z,Healed/resolved cases,578,cases
2020-07-25T00:55:59Z,L'Ange-Gardien,10,areas
2020-07-25T00:55:59Z,La Pêche,5,areas
2020-07-25T00:55:59Z,Lac-des-Plages,5,areas
2020-07-25T00:55:59Z,Maniwaki,5,areas
2020-07-25T00:55:59Z,Montebello,5,areas
2020-07-25T00:55:59Z,MRC du Pontiac,5,areas
2020-07-25T00:55:59Z,Papineauville,5,areas
2020-07-25T00:55:59Z,Plaisance,5,areas
2020-07-25T00:55:59Z,Ripon,5,areas
2020-07-25T00:55:59Z,RLS de Gatineau,564,rls
2020-07-25T00:55:59Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-25T00:55:59Z,RLS de Papineau,55,rls
2020-07-25T00:55:59Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-25T00:55:59Z,RLS du Pontiac,5,rls
2020-07-25T00:55:59Z,Saint-André-Avellin,7,areas
2020-07-25T00:55:59Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-25T00:55:59Z,Thurso,5,areas
2020-07-25T00:55:59Z,To be determined,5,areas
2020-07-25T00:55:59Z,To be determined,0,rls
2020-07-25T00:55:59Z,Total cases,651,areas
2020-07-25T00:55:59Z,Val-des-Monts,10,areas
2020-07-25T23:34:51Z,Active cases,42,cases
2020-07-25T23:34:51Z,Average screening test per day,224,cases
2020-07-25T23:34:51Z,Blue Sea,5,areas
2020-07-25T23:34:51Z,Cantley,12,areas
2020-07-25T23:34:51Z,Cumulative cases,653,cases
2020-07-25T23:34:51Z,Deaths,33,cases
2020-07-25T23:34:51Z,Fassett,5,areas
2020-07-25T23:34:51Z,Gatineau,582,areas
2020-07-25T23:34:51Z,Healed/resolved cases,578,cases
2020-07-25T23:34:51Z,L'Ange-Gardien,10,areas
2020-07-25T23:34:51Z,La Pêche,5,areas
2020-07-25T23:34:51Z,Lac-des-Plages,5,areas
2020-07-25T23:34:51Z,Maniwaki,5,areas
2020-07-25T23:34:51Z,Montebello,5,areas
2020-07-25T23:34:51Z,MRC du Pontiac,5,areas
2020-07-25T23:34:51Z,Papineauville,5,areas
2020-07-25T23:34:51Z,Plaisance,5,areas
2020-07-25T23:34:51Z,Ripon,5,areas
2020-07-25T23:34:51Z,RLS de Gatineau,566,rls
2020-07-25T23:34:51Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-25T23:34:51Z,RLS de Papineau,55,rls
2020-07-25T23:34:51Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-25T23:34:51Z,RLS du Pontiac,5,rls
2020-07-25T23:34:51Z,Saint-André-Avellin,7,areas
2020-07-25T23:34:51Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-25T23:34:51Z,Thurso,5,areas
2020-07-25T23:34:51Z,To be determined,5,areas
2020-07-25T23:34:51Z,To be determined,0,rls
2020-07-25T23:34:51Z,Total cases,651,areas
2020-07-25T23:34:51Z,Val-des-Monts,10,areas
2020-07-26T15:22:55Z,Active cases,42,cases
2020-07-26T15:22:55Z,Average screening test per day,224,cases
2020-07-26T15:22:55Z,Blue Sea,5,areas
2020-07-26T15:22:55Z,Cantley,12,areas
2020-07-26T15:22:55Z,Cumulative cases,653,cases
2020-07-26T15:22:55Z,Deaths,33,cases
2020-07-26T15:22:55Z,Fassett,5,areas
2020-07-26T15:22:55Z,Gatineau,582,areas
2020-07-26T15:22:55Z,Healed/resolved cases,578,cases
2020-07-26T15:22:55Z,L'Ange-Gardien,10,areas
2020-07-26T15:22:55Z,La Pêche,5,areas
2020-07-26T15:22:55Z,Lac-des-Plages,5,areas
2020-07-26T15:22:55Z,Maniwaki,5,areas
2020-07-26T15:22:55Z,Montebello,5,areas
2020-07-26T15:22:55Z,MRC du Pontiac,5,areas
2020-07-26T15:22:55Z,Papineauville,5,areas
2020-07-26T15:22:55Z,Plaisance,5,areas
2020-07-26T15:22:55Z,Ripon,5,areas
2020-07-26T15:22:55Z,RLS de Gatineau,566,rls
2020-07-26T15:22:55Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-07-26T15:22:55Z,RLS de Papineau,55,rls
2020-07-26T15:22:55Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-26T15:22:55Z,RLS du Pontiac,5,rls
2020-07-26T15:22:55Z,Saint-André-Avellin,7,areas
2020-07-26T15:22:55Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-26T15:22:55Z,Thurso,5,areas
2020-07-26T15:22:55Z,To be determined,5,areas
2020-07-26T15:22:55Z,To be determined,0,rls
2020-07-26T15:22:55Z,Total cases,651,areas
2020-07-26T15:22:55Z,Val-des-Monts,10,areas
2020-07-27T02:08:56Z,Active cases,43,cases
2020-07-27T02:08:56Z,Average screening test per day,224,cases
2020-07-27T02:08:56Z,Blue Sea,5,areas
2020-07-27T02:08:56Z,Cantley,12,areas
2020-07-27T02:08:56Z,Cumulative cases,657,cases
2020-07-27T02:08:56Z,Deaths,33,cases
2020-07-27T02:08:56Z,Fassett,5,areas
2020-07-27T02:08:56Z,Gatineau,582,areas
2020-07-27T02:08:56Z,Healed/resolved cases,578,cases
2020-07-27T02:08:56Z,L'Ange-Gardien,10,areas
2020-07-27T02:08:56Z,La Pêche,5,areas
2020-07-27T02:08:56Z,Lac-des-Plages,5,areas
2020-07-27T02:08:56Z,Maniwaki,5,areas
2020-07-27T02:08:56Z,Montebello,5,areas
2020-07-27T02:08:56Z,MRC du Pontiac,5,areas
2020-07-27T02:08:56Z,Papineauville,5,areas
2020-07-27T02:08:56Z,Plaisance,5,areas
2020-07-27T02:08:56Z,Ripon,5,areas
2020-07-27T02:08:56Z,RLS de Gatineau,567,rls
2020-07-27T02:08:56Z,RLS de la Vallée-de-la-Gatineau,6,rls
2020-07-27T02:08:56Z,RLS de Papineau,56,rls
2020-07-27T02:08:56Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-27T02:08:56Z,RLS du Pontiac,5,rls
2020-07-27T02:08:56Z,Saint-André-Avellin,7,areas
2020-07-27T02:08:56Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-27T02:08:56Z,Thurso,5,areas
2020-07-27T02:08:56Z,To be determined,11,areas
2020-07-27T02:08:56Z,To be determined,0,rls
2020-07-27T02:08:56Z,Total cases,657,areas
2020-07-27T02:08:56Z,Val-des-Monts,10,areas
2020-07-27T15:26:42Z,Active cases,43,cases
2020-07-27T15:26:42Z,Average screening test per day,224,cases
2020-07-27T15:26:42Z,Blue Sea,5,areas
2020-07-27T15:26:42Z,Cantley,12,areas
2020-07-27T15:26:42Z,Cumulative cases,657,cases
2020-07-27T15:26:42Z,Deaths,33,cases
2020-07-27T15:26:42Z,Fassett,5,areas
2020-07-27T15:26:42Z,Gatineau,582,areas
2020-07-27T15:26:42Z,Healed/resolved cases,578,cases
2020-07-27T15:26:42Z,L'Ange-Gardien,10,areas
2020-07-27T15:26:42Z,La Pêche,5,areas
2020-07-27T15:26:42Z,Lac-des-Plages,5,areas
2020-07-27T15:26:42Z,Maniwaki,5,areas
2020-07-27T15:26:42Z,Montebello,5,areas
2020-07-27T15:26:42Z,MRC du Pontiac,5,areas
2020-07-27T15:26:42Z,Papineauville,5,areas
2020-07-27T15:26:42Z,Plaisance,5,areas
2020-07-27T15:26:42Z,Ripon,5,areas
2020-07-27T15:26:42Z,RLS de Gatineau,567,rls
2020-07-27T15:26:42Z,RLS de la Vallée-de-la-Gatineau,6,rls
2020-07-27T15:26:42Z,RLS de Papineau,56,rls
2020-07-27T15:26:42Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-27T15:26:42Z,RLS du Pontiac,5,rls
2020-07-27T15:26:42Z,Saint-André-Avellin,7,areas
2020-07-27T15:26:42Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-27T15:26:42Z,Thurso,5,areas
2020-07-27T15:26:42Z,To be determined,11,areas
2020-07-27T15:26:42Z,To be determined,0,rls
2020-07-27T15:26:42Z,Total cases,657,areas
2020-07-27T15:26:42Z,Val-des-Monts,10,areas
2020-07-27T22:14:32Z,Active cases,43,cases
2020-07-27T22:14:32Z,Average screening test per day,267,cases
2020-07-27T22:14:32Z,Blue Sea,5,areas
2020-07-27T22:14:32Z,Cantley,12,areas
2020-07-27T22:14:32Z,Cumulative cases,659,cases
2020-07-27T22:14:32Z,Deaths,33,cases
2020-07-27T22:14:32Z,Fassett,5,areas
2020-07-27T22:14:32Z,Gatineau,582,areas
2020-07-27T22:14:32Z,Healed/resolved cases,583,cases
2020-07-27T22:14:32Z,L'Ange-Gardien,10,areas
2020-07-27T22:14:32Z,La Pêche,5,areas
2020-07-27T22:14:32Z,Lac-des-Plages,5,areas
2020-07-27T22:14:32Z,Maniwaki,5,areas
2020-07-27T22:14:32Z,Montebello,5,areas
2020-07-27T22:14:32Z,MRC du Pontiac,5,areas
2020-07-27T22:14:32Z,Papineauville,5,areas
2020-07-27T22:14:32Z,Plaisance,5,areas
2020-07-27T22:14:32Z,Ripon,5,areas
2020-07-27T22:14:32Z,RLS de Gatineau,569,rls
2020-07-27T22:14:32Z,RLS de la Vallée-de-la-Gatineau,6,rls
2020-07-27T22:14:32Z,RLS de Papineau,56,rls
2020-07-27T22:14:32Z,RLS des Collines-de-l'Outaouais,25,rls
2020-07-27T22:14:32Z,RLS du Pontiac,5,rls
2020-07-27T22:14:32Z,Saint-André-Avellin,7,areas
2020-07-27T22:14:32Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-07-27T22:14:32Z,Thurso,5,areas
2020-07-27T22:14:32Z,To be determined,13,areas
2020-07-27T22:14:32Z,To be determined,0,rls
2020-07-27T22:14:32Z,Total cases,659,areas
2020-07-27T22:14:32Z,Val-des-Monts,10,areas
2020-07-28T14:07:41Z,Active cases,43,cases
